player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
2710,Anna (-pocock),F,Great Britain,GBR,1932,Summer,Los Angeles,Art Competitions,"Art Competitions Mixed Painting, Unknown Event",No medal
2711,Michael Aish,M,New Zealand,NZL,2000,Summer,Sydney,Athletics,"Athletics Men's 10,000 metres",No medal
2712,Michael Aish,M,New Zealand,NZL,2004,Summer,Athina,Athletics,"Athletics Men's 5,000 metres",No medal
2713,Robin Aisher,M,Yeoman VII,GBR,1960,Summer,Roma,Sailing,Sailing Mixed 5.5 metres,No medal
2714,Robin Aisher,M,Yeoman XII,GBR,1964,Summer,Tokyo,Sailing,Sailing Mixed 5.5 metres,No medal
2715,Robin Aisher,M,Great Britain,GBR,1968,Summer,Mexico City,Sailing,Sailing Mixed 5.5 metres,Bronze
2716,Nicolas Assat,M,France,FRA,2004,Summer,Athina,Athletics,Athletics Men's 800 metres,No medal
2717,Tassadit Assou,F,Algeria,ALG,2008,Summer,Beijing,Volleyball,Volleyball Women's Volleyball,No medal
2718,Tassadit Assou,F,Algeria,ALG,2012,Summer,London,Volleyball,Volleyball Women's Volleyball,No medal
2719,Saiyidah Rafa'ee,F,Singapore,SGP,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Single Sculls,No medal
2720,Rachid Atmane,M,Algeria,ALG,2016,Summer,Rio de Janeiro,Football,Football Men's Football,No medal
2721,Hamid Bighrade,M,Morocco,MAR,2004,Summer,Athina,Boxing,Boxing Men's Bantamweight,No medal
2722,Kamel Daoud,M,Algeria,ALG,2008,Summer,Beijing,Rowing,Rowing Men's Lightweight Double Sculls,No medal
2723,Anasse Abdia,M,Morocco,MAR,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal
2724,Miloud Hammi,M,Morocco,MAR,2004,Summer,Athina,Boxing,Boxing Men's Welterweight,No medal
2725,Amina Hammou,F,Morocco,MAR,2000,Summer,Sydney,Athletics,Athletics Women's 800 metres,No medal
2726,Amina Hammou,F,Morocco,MAR,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,No medal
2727,Seltana Hammou,F,Morocco,MAR,2004,Summer,Athina,Athletics,Athletics Women's 800 metres,No medal
2728,Makhlouf Hocine,M,Algeria,ALG,1988,Summer,Seoul,Handball,Handball Men's Handball,No medal
2733,Zied Ouagram,M,Tunisia,TUN,2012,Summer,London,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
2734,Zied Ouagram,M,Morocco,MAR,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Middleweight, Greco-Roman",No medal
2735,Samir Sad,M,France,FRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Team All-Around,No medal
2736,Samir Sad,M,France,FRA,2016,Summer,Rio de Janeiro,Gymnastics,Gymnastics Men's Rings,No medal
2737,Souad (-mahour-bacha),F,Algeria,ALG,2004,Summer,Athina,Athletics,"Athletics Women's 5,000 metres",No medal
2738,Souad (-mahour-bacha),F,Algeria,ALG,2004,Summer,Athina,Athletics,"Athletics Women's 10,000 metres",No medal
2739,Souad (-mahour-bacha),F,Algeria,ALG,2008,Summer,Beijing,Athletics,Athletics Women's Marathon,No medal
2740,Souad (-mahour-bacha),F,Algeria,ALG,2012,Summer,London,Athletics,Athletics Women's Marathon,No medal
2741,Souad (-mahour-bacha),F,Algeria,ALG,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal
2747,Fiorella Junek,F,Peru,PER,2000,Summer,Sydney,Volleyball,Volleyball Women's Volleyball,No medal
2748,Gordon Aitchison,M,Canada,CAN,1936,Summer,Berlin,Basketball,Basketball Men's Basketball,Silver
2749,Frances (-leisk),F,Great Britain-1,GBR,1912,Summer,Stockholm,Tennis,"Tennis Mixed Doubles, Covered Courts",Silver
2750,Frances (-leisk),F,Great Britain,GBR,1912,Summer,Stockholm,Tennis,"Tennis Women's Singles, Covered Courts",No medal
2751,Andrew Aitken,M,Great Britain,GBR,1948,Summer,London,Football,Football Men's Football,No medal
2752,Robert Jr.,M,United States,USA,1928,Summer,Amsterdam,Football,Football Men's Football,No medal
2753,Brett Aitken,M,Australia,AUS,1992,Summer,Barcelona,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Silver
2754,Brett Aitken,M,Australia,AUS,1996,Summer,Atlanta,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze
2755,Brett Aitken,M,Australia,AUS,2000,Summer,Sydney,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",No medal
2756,Brett Aitken,M,Australia,AUS,2000,Summer,Sydney,Cycling,Cycling Men's Madison,Gold
2757,Kiera Aitken,F,Bermuda,BER,2004,Summer,Athina,Swimming,Swimming Women's 100 metres Backstroke,No medal
2758,Kiera Aitken,F,Bermuda,BER,2008,Summer,Beijing,Swimming,Swimming Women's 100 metres Backstroke,No medal
2759,Robert Aitken,M,United States,USA,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Statues",No medal
2760,William Aitken,M,Australasia,ANZ,1908,Summer,London,Athletics,Athletics Men's Marathon,No medal
2761,Vladimir Atoff,M,Union des Socits Franais de Sports Athletiques,FRA,1900,Summer,Paris,Rugby,Rugby Men's Rugby,Gold
2762,Marina (korzhova-),F,Kazakhstan,KAZ,2004,Summer,Athina,Athletics,Athletics Women's High Jump,No medal
2763,Marina (korzhova-),F,Kazakhstan,KAZ,2008,Summer,Beijing,Athletics,Athletics Women's High Jump,No medal
2764,Artur Aivazian,M,Ukraine,UKR,2000,Summer,Sydney,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
2765,Artur Aivazian,M,Ukraine,UKR,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
2766,Artur Aivazian,M,Ukraine,UKR,2000,Summer,Sydney,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
2767,Artur Aivazian,M,Ukraine,UKR,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
2768,Artur Aivazian,M,Ukraine,UKR,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
2769,Artur Aivazian,M,Ukraine,UKR,2004,Summer,Athina,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
2770,Artur Aivazian,M,Ukraine,UKR,2008,Summer,Beijing,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
2771,Artur Aivazian,M,Ukraine,UKR,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
2772,Artur Aivazian,M,Ukraine,UKR,2008,Summer,Beijing,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold
2773,Artur Aivazian,M,Ukraine,UKR,2012,Summer,London,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
2774,Artur Aivazian,M,Ukraine,UKR,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",No medal
2775,Artur Aivazian,M,Ukraine,UKR,2012,Summer,London,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",No medal
2776,Yakubu Aiyegbeni,M,Nigeria,NGR,2000,Summer,Sydney,Football,Football Men's Football,No medal
2779,Iwao Aizawa,M,Japan,JPN,1928,Summer,Amsterdam,Athletics,Athletics Men's 100 metres,No medal
2780,Iwao Aizawa,M,Japan,JPN,1928,Summer,Amsterdam,Athletics,Athletics Men's 200 metres,No medal
2781,Iwao Aizawa,M,Japan,JPN,1928,Summer,Amsterdam,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
2782,Marion Aizpors,F,West Germany,FRG,1988,Summer,Seoul,Swimming,Swimming Women's 50 metres Freestyle,No medal
2783,Marion Aizpors,F,West Germany,FRG,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,No medal
2784,Marion Aizpors,F,West Germany,FRG,1988,Summer,Seoul,Swimming,Swimming Women's 100 metres Backstroke,No medal
2785,Marion Aizpors,F,West Germany,FRG,1988,Summer,Seoul,Swimming,Swimming Women's 4 x 100 metres Medley Relay,No medal
2786,Hctor Aizpuro,M,Mexico,MEX,1960,Summer,Roma,Basketball,Basketball Men's Basketball,No medal
2787,Eirini Andili,F,Greece,GRE,2000,Summer,Sydney,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Group,Bronze
2788,Edward Ajado,M,Nigeria,NGR,1952,Summer,Helsinki,Athletics,Athletics Men's 100 metres,No medal
2789,Edward Ajado,M,Nigeria,NGR,1952,Summer,Helsinki,Athletics,Athletics Men's 200 metres,No medal
2790,Edward Ajado,M,Nigeria,NGR,1956,Summer,Melbourne,Athletics,Athletics Men's 100 metres,No medal
2791,Edward Ajado,M,Nigeria,NGR,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
2792,Efe Ajagba,M,Nigeria,NGR,2016,Summer,Rio de Janeiro,Boxing,Boxing Men's Super-Heavyweight,No medal
2793,Mozafar Ajali,M,Iran,IRI,1992,Summer,Barcelona,Weightlifting,Weightlifting Men's Heavyweight II,No medal
2794,Irene Ajambo,F,Uganda,UGA,2004,Summer,Athina,Weightlifting,Weightlifting Women's Light-Heavyweight,No medal
2795,Oluwafemi Ajayi,M,Nigeria,NGR,2016,Summer,Rio de Janeiro,Football,Football Men's Football,Bronze
2796,Kikelomo Ajayi,F,Nigeria,NGR,2000,Summer,Sydney,Football,Football Women's Football,No medal
2797,Astrit Ajdarevi,M,Sweden,SWE,2016,Summer,Rio de Janeiro,Football,Football Men's Football,No medal
2798,Omar Iglesias,M,Cuba,CUB,1992,Summer,Barcelona,Baseball,Baseball Men's Baseball,Gold
2799,Omar Iglesias,M,Cuba,CUB,1996,Summer,Atlanta,Baseball,Baseball Men's Baseball,Gold
2800,Omar Iglesias,M,Cuba,CUB,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,Silver
2801,Geard Ajetovi,M,Serbia and Montenegro,SCG,2000,Summer,Sydney,Boxing,Boxing Men's Welterweight,No medal
2802,Ebenezer Ajilore,M,Nigeria,NGR,2008,Summer,Beijing,Football,Football Men's Football,Silver
2803,Naasan Ajjoub,M,Syria,SYR,1980,Summer,Moskva,Boxing,Boxing Men's Heavyweight,No medal
2804,Naasan Ajjoub,M,Syria,SYR,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,No medal
2805,Salem Ajjoub,M,Syria,SYR,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal
2806,Salem Ajjoub,M,Syria,SYR,1984,Summer,Los Angeles,Weightlifting,Weightlifting Men's Middle-Heavyweight,No medal
2807,Zita Ajkler,F,Hungary,HUN,2000,Summer,Sydney,Athletics,Athletics Women's Long Jump,No medal
2808,Zita Ajkler,F,Hungary,HUN,2004,Summer,Athina,Athletics,Athletics Women's Long Jump,No medal
2809,Angela Ajodo,F,Nigeria,NGR,1992,Summer,Barcelona,Handball,Handball Women's Handball,No medal
2810,Mobolade Ajomale,M,Canada,CAN,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze
2811,Olusegun Ajose,M,Nigeria,NGR,2000,Summer,Sydney,Boxing,Boxing Men's Light-Welterweight,No medal
2812,Benedicta Ajudua,F,Nigeria,NGR,2000,Summer,Sydney,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
2813,Chioma (-opara),F,Nigeria,NGR,1996,Summer,Atlanta,Athletics,Athletics Women's 100 metres,No medal
2814,Chioma (-opara),F,Nigeria,NGR,1996,Summer,Atlanta,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
2815,Chioma (-opara),F,Nigeria,NGR,1996,Summer,Atlanta,Athletics,Athletics Women's Long Jump,Gold
2816,Ahmet Ak,M,Turkey,TUR,1988,Summer,Seoul,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
2817,Kouadio Aka-akesse,M,Cote d'Ivoire,CIV,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
2818,Kouadio Aka-akesse,M,France,FRA,2004,Summer,Athina,Wrestling,"Wrestling Men's Light-Heavyweight, Freestyle",No medal
2819,Kouadio Aka-akesse,M,France,FRA,2008,Summer,Beijing,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
2820,Yukiko Akaba,F,Japan,JPN,2008,Summer,Beijing,Athletics,"Athletics Women's 5,000 metres",No medal
2821,Yukiko Akaba,F,Japan,JPN,2008,Summer,Beijing,Athletics,"Athletics Women's 10,000 metres",No medal
2822,William Akabi-davis,M,Sierra Leone,SLE,1980,Summer,Moskva,Athletics,Athletics Men's 400 metres,No medal
2823,William Akabi-davis,M,Sierra Leone,SLE,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
2824,William Akabi-davis,M,Sierra Leone,SLE,1980,Summer,Moskva,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
2825,Kriss Akabusi,M,Great Britain,GBR,1984,Summer,Los Angeles,Athletics,Athletics Men's 400 metres,No medal
2826,Kriss Akabusi,M,Great Britain,GBR,1984,Summer,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,Silver
2827,Kriss Akabusi,M,Great Britain,GBR,1988,Summer,Seoul,Athletics,Athletics Men's 400 metres Hurdles,No medal
2828,Kriss Akabusi,M,Great Britain,GBR,1988,Summer,Seoul,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
2829,Kriss Akabusi,M,Great Britain,GBR,1992,Summer,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,Bronze
2830,Kriss Akabusi,M,Great Britain,GBR,1992,Summer,Barcelona,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze
2831,Ali Akacha,M,Algeria,ALG,1980,Summer,Moskva,Handball,Handball Men's Handball,No medal
2832,Chieko Akagi,F,Japan,JPN,1996,Summer,Atlanta,Canoeing,"Canoeing Women's Kayak Doubles, 500 metres",No medal
2833,Kanji Akagi,M,Japan,JPN,1956,Summer,Melbourne,Athletics,Athletics Men's 200 metres,No medal
2834,Kanji Akagi,M,Japan,JPN,1956,Summer,Melbourne,Athletics,Athletics Men's 400 metres,No medal
2835,Kanji Akagi,M,Japan,JPN,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 100 metres Relay,No medal
2836,Kanji Akagi,M,Japan,JPN,1956,Summer,Melbourne,Athletics,Athletics Men's 4 x 400 metres Relay,No medal
2837,Norihiro Akahoshi,M,Japan,JPN,2000,Summer,Sydney,Baseball,Baseball Men's Baseball,No medal
2838,Kosei Akaishi,M,Japan,JPN,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
2839,Kosei Akaishi,M,Japan,JPN,1988,Summer,Seoul,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
2840,Kosei Akaishi,M,Japan,JPN,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze
2841,Stella Akakpo,F,France,FRA,2016,Summer,Rio de Janeiro,Athletics,Athletics Women's 4 x 100 metres Relay,No medal
2842,Toshiro Akamatsu,M,Japan,JPN,1964,Summer,Tokyo,Cycling,"Cycling Men's Road Race, Individual",No medal
2843,Muideen Akanji,M,Nigeria,NGR,2012,Summer,London,Boxing,Boxing Men's Middleweight,No medal
2844,Iyabo Akanmu,F,Nigeria,NGR,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Singles,No medal
2845,Iyabo Akanmu,F,Nigeria,NGR,1988,Summer,Seoul,Table Tennis,Table Tennis Women's Doubles,No medal
2846,Nasuh Akar,M,Turkey,TUR,1948,Summer,London,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Gold
2850,Peter Akatsa,M,Kenya,KEN,1984,Summer,Los Angeles,Hockey,Hockey Men's Hockey,No medal
2851,Peter Akatsa,M,Kenya,KEN,1988,Summer,Seoul,Hockey,Hockey Men's Hockey,No medal
2852,Hiroyuki Akatsuka,M,Japan,JPN,1984,Summer,Los Angeles,Shooting,"Shooting Men's Rapid-Fire Pistol, 25 metres",No medal
2853,Aleksey Akatyev,M,Russia,RUS,1996,Summer,Atlanta,Swimming,Swimming Men's 400 metres Freestyle,No medal
2854,Aleksey Akatyev,M,Russia,RUS,1996,Summer,Atlanta,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
2855,Taju Akay,M,Ghana,GHA,1984,Summer,Los Angeles,Boxing,Boxing Men's Light-Heavyweight,No medal
2857,zdemir Akbal,M,Turkey,TUR,2000,Summer,Sydney,Archery,Archery Men's Individual,No medal
2858,zdemir Akbal,M,Turkey,TUR,2000,Summer,Sydney,Archery,Archery Men's Team,No medal
2859,Salman Akbar,M,Pakistan,PAK,2004,Summer,Athina,Hockey,Hockey Men's Hockey,No medal
2860,Salman Akbar,M,Pakistan,PAK,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,No medal
2861,Waqar Akbar,M,Pakistan,PAK,2008,Summer,Beijing,Hockey,Hockey Men's Hockey,No medal
2862,Ahmed Javid,M,Iran,IRI,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Individual",No medal
2863,Ahmed Javid,M,Iran,IRI,1976,Summer,Montreal,Fencing,"Fencing Men's Foil, Team",No medal
2864,Ahmed Javid,M,Iran,IRI,1976,Summer,Montreal,Fencing,"Fencing Men's Sabre, Team",No medal
2865,Ali Akbarnejad,M,Iran,IRI,1992,Summer,Barcelona,Wrestling,"Wrestling Men's Lightweight, Freestyle",No medal
2866,Egamnazar Akbarov,M,Uzbekistan,UZB,2004,Summer,Athina,Judo,Judo Men's Lightweight,No medal
2867,Fahrettin Akba,M,Turkey,TUR,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Flyweight, Greco-Roman",No medal
2868,Fuat Akba,M,Turkey,TUR,1924,Summer,Paris,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
2869,Hseyin Akba,M,Turkey,TUR,1956,Summer,Melbourne,Wrestling,"Wrestling Men's Flyweight, Freestyle",Bronze
2870,Hseyin Akba,M,Turkey,TUR,1960,Summer,Roma,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
2871,Hseyin Akba,M,Turkey,TUR,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Bantamweight, Freestyle",Silver
2872,Raif Akbulut,M,Turkey,TUR,1952,Summer,Helsinki,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",No medal
2873,smail Akay,M,Turkey,TUR,1968,Summer,Mexico City,Athletics,Athletics Men's Marathon,No medal
2874,smail Akay,M,Turkey,TUR,1972,Summer,Munich,Athletics,Athletics Men's Marathon,No medal
2875,Tolga Akcayli,M,Saint Vincent and the Grenadines,VIN,2012,Summer,London,Swimming,Swimming Men's 50 metres Freestyle,No medal
2876,Meryem (mayo-),F,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Women's 3,000 metres Steeplechase",No medal
2877,Tark Akda,M,Turkey,TUR,2012,Summer,London,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
2878,Tark Akda,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Athletics,"Athletics Men's 3,000 metres Steeplechase",No medal
2879,Vehbi Akda,M,Turkey,TUR,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
2880,Vehbi Akda,M,Turkey,TUR,1972,Summer,Munich,Wrestling,"Wrestling Men's Featherweight, Freestyle",Silver
2881,Vehbi Akda,M,Turkey,TUR,1976,Summer,Montreal,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
2882,Ahmet Akdilek,M,Turkey,TUR,2012,Summer,London,Cycling,"Cycling Men's Road Race, Individual",No medal
2883,Ahmet Akdilek,M,Turkey,TUR,2012,Summer,London,Cycling,Cycling Men's Individual Time Trial,No medal
2884,lknur Akdoan,F,Turkey,TUR,2000,Summer,Sydney,Sailing,Sailing Women's Windsurfer,No medal
2885,Metin Akdurak,M,Turkey,TUR,1964,Summer,Tokyo,Sailing,Sailing Mixed Two Person Heavyweight Dinghy,No medal
2886,Adolfas Akelaitis,M,Lithuania,LTU,1928,Summer,Amsterdam,Athletics,Athletics Men's High Jump,No medal
2887,Patsy Akeli,F,Samoa,SAM,2004,Summer,Athina,Athletics,Athletics Women's Javelin Throw,No medal
2888,Patsy Akeli,F,Samoa,SAM,2008,Summer,Beijing,Athletics,Athletics Women's Javelin Throw,No medal
2893,Peter Kerberg,M,Sweden,SWE,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",No medal
2894,Thomas Kerberg,M,Sweden,SWE,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal
2895,Thomas Kerberg,M,Sweden,SWE,1988,Summer,Seoul,Fencing,"Fencing Men's Foil, Team",No medal
2896,Anne (-vainio-),F,Finland,FIN,1992,Summer,Barcelona,Judo,Judo Women's Heavyweight,No medal
2897,Nils Kerblom,M,Sweden,SWE,1920,Summer,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal
2899,Harry Kerfelt,M,Finland,FIN,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",No medal
2900,Rainer Kerfelt,M,Finland,FIN,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
2901,Rolf Kerfelt,M,Finland,FIN,1960,Summer,Roma,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",No medal
2902,Marcus Kerholm,M,Sweden,SWE,2004,Summer,Athina,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal
2903,Nils Kerlindh,M,Sweden,SWE,1936,Summer,Berlin,Wrestling,"Wrestling Men's Heavyweight, Freestyle",No medal
2904,Ernst Kerlund,M,Sweden,SWE,1948,Summer,London,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Gold
2905,Ernst Kerlund,M,Sweden,SWE,1952,Summer,Helsinki,Canoeing,"Canoeing Men's Kayak Doubles, 10,000 metres",Silver
2906,Olle Kerlund,M,Bissbi,SWE,1932,Summer,Los Angeles,Sailing,Sailing Mixed 6 metres,Gold
2907,Bruce Akers,M,Australia,AUS,1972,Summer,Munich,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
2908,Bruce Akers,M,Australia,AUS,1976,Summer,Montreal,Wrestling,"Wrestling Men's Welterweight, Freestyle",No medal
2911,Michelle Akers,F,United States,USA,1996,Summer,Atlanta,Football,Football Women's Football,Gold
2912,Stephen Akers,M,Great Britain,GBR,1992,Summer,Barcelona,Swimming,Swimming Men's 400 metres Freestyle,No medal
2913,Stephen Akers,M,Great Britain,GBR,1992,Summer,Barcelona,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal
2914,Stephen Akers,M,Great Britain,GBR,1992,Summer,Barcelona,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal
2915,Carl Kerson,M,Sweden,SWE,1968,Summer,Mexico City,Sailing,Sailing Mixed One Person Dinghy,No medal
2919,Jns Kesson,M,Sweden,SWE,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",No medal
2921,Nikolaos Akestoridis,M,Greece,GRE,1906,Summer,Athina,Gymnastics,"Gymnastics Men's Individual All-Around, 5 Events",No medal
2922,Bilal Akgl,M,Turkey,TUR,2008,Summer,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal
2923,brahim Akgl,M,Turkey,TUR,1984,Summer,Los Angeles,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
2924,Sezer Akgl,M,Turkey,TUR,2008,Summer,Beijing,Wrestling,"Wrestling Men's Featherweight, Freestyle",No medal
2925,Taha Akgl,M,Turkey,TUR,2012,Summer,London,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",No medal
2926,Taha Akgl,M,Turkey,TUR,2016,Summer,Rio de Janeiro,Wrestling,"Wrestling Men's Super-Heavyweight, Freestyle",Gold
2927,Avni Akgn,M,Turkey,TUR,1952,Summer,Helsinki,Athletics,Athletics Men's Long Jump,No medal
2928,Svitlana Akhadova,F,Ukraine,UKR,2016,Summer,Rio de Janeiro,Canoeing,"Canoeing Women's Kayak Fours, 500 metres",No medal
2929,Yelena (-sokolovskaya),F,Soviet Union,URS,1980,Summer,Moskva,Volleyball,Volleyball Women's Volleyball,Gold
2930,Joseph Akhasamba,M,Kenya,KEN,1988,Summer,Seoul,Boxing,Boxing Men's Light-Heavyweight,No medal
2931,Joseph Akhasamba,M,Kenya,KEN,1992,Summer,Barcelona,Boxing,Boxing Men's Heavyweight,No medal
2942,Giorgos Akhilleos,M,Cyprus,CYP,2000,Summer,Sydney,Shooting,Shooting Men's Skeet,No medal
2943,Giorgos Akhilleos,M,Cyprus,CYP,2004,Summer,Athina,Shooting,Shooting Men's Skeet,No medal
2944,Giorgos Akhilleos,M,Cyprus,CYP,2008,Summer,Beijing,Shooting,Shooting Men's Skeet,No medal
2945,Giorgos Akhilleos,M,Cyprus,CYP,2012,Summer,London,Shooting,Shooting Men's Skeet,No medal
2946,Adkhamdzhon Akhilov,M,Uzbekistan,UZB,1996,Summer,Atlanta,Wrestling,"Wrestling Men's Flyweight, Freestyle",No medal
2947,Adkhamdzhon Akhilov,M,Uzbekistan,UZB,2000,Summer,Sydney,Wrestling,"Wrestling Men's Bantamweight, Freestyle",No medal
2948,Akhat Akhirov,M,Kazakhstan,KAZ,1996,Summer,Atlanta,Judo,Judo Men's Lightweight,No medal
